quantile,x
0.5227,7.9057745850455844369825058187662967103413383979567053428528386259010301181072006587371040833179822327581641808603775925040908827589397415204179e-2
0.5228,7.9406557552932829009298089597008966700723134896376328813964925187089861196462205321301444403063974524430771502052594886281871785653744259101439e-2
0.5229,7.9755376386140093958472224878319131557960064421274164599303629126861201308982205239490911643533605014761293533427900705552221303247476255941389e-2
0.523,8.0104202381657838014234541148464682886187272868022809901421117256622829970111819708755477399947143403236385253939716416669624824164243276252036e-2
0.5231,8.0453035571070284722650759646483130261808264081001638012909579591536434024834562335164075471710257342372915851648835944385343818973659758623801e-2
0.5232,8.0801875985965700381847731869629644987048909316887775367900640116530305100263467166145308195763355376324204139366693840040547480480970245158821e-2
0.5233,8.1150723657936412050535541723614805717910984294031186766656465200374975825205742628482782862270666701350628889065333797369170889636055904307661e-2
0.5234,8.1499578618578825562194850937079165203316111191305481423792373404993835945447276179768430597623038705681986195181460248501894877596676414796675e-2
0.5235,8.1848440899493443544955129609589475816988638983146507476136047479473474127965282968213281144106529802579429316943379582805368722760495998598321e-2
0.5236,8.2197310532284883447189428449529271283213820722036750232622947183065214081444801014931350039799666060671846731164867232475465091949585678173819e-2
