x,cdf(x)-1/2,ccdf(x)
12.171875,0.4951205654632671504093509448043990010230755205043499220208636438945618056848288755302416976340533907927692201045967324025084680041116644392257546539641,0.004879434536732849590649055195600998976924479495650077979136356105438194315171124469758302365946609207230779895403267597491531995888335560774245346035947
12.1875,0.4951303062899233057875280022755929589916170821829229962741625825494370082395795482436383361803656399868757883610714629640772138328617154459898709459299,0.004869693710076694212471997724407041008382917817077003725837417450562991760420451756361663819634360013124211638928537035922786167138284554010129054070094
12.203125,0.495140014524178576036109123981749786824706904545120563688099385537549082328262159529920408994694302171756886632445692584783301901384731008462707435062,0.00485998547582142396389087601825021317529309545487943631190061446245091767173784047007959100530569782824311336755430741521669809861526899153729256493801
12.21875,0.4951496903193447118320026542328811051494047076284802952490974688866000496971509695641225291445851359297477645625303728588605511599863854531378364715144,0.004850309680655288167997345767118894850595292371519704750902531113399950302849030435877470855414864070252235437469627141139448840013614546862163528485634
12.234375,0.4951593338278034161495662400328360219049095998782954919399076015313065661070607234550184741166986406424901253228330539516814334312168772260543891445451,0.004840666172196583850433759967163978095090400121704508060092398468693433892939276544981525883301359357509874677166946048318566568783122773945610855454934
12.25,0.4951689452010132547179788159253405779896559028475844834253319183323074240279152227806200628143477601033073633168272813198820572229072022958319337440618,0.004831054798986745282021184074659422010344097152415516574668081667692575972084777219379937185652239896692636683172718680117942777092797704168066255938218
12.265625,0.4951785245895165057179499568263845195855897156616997720925965600715273902917959359798581365887408881712751121005474304060925745920615654948939736981766,0.004821475410483494282050043173615480414410284338300227907403439928472609708204064020141863411259111828724887899452569593907425407938434505106026301823412
12.28125,0.4951880721429459493345314294184291795631102281047529940609228899698697456260371483950359364406379193262667915471901601799018704586328659338546644577339,0.004811927857054050665468570581570820436889771895247005939077110030130254373962851604964063559362080673733208452809839820098129541367134066145335542266105
12.296875,0.4951975880100315977757017195058815020281759290626955625997548088807742173675364336965719121311163152200849675186678391868574011575976853120011961865366,0.004802411989968402224298280494118497971824070937304437400245191119225782632463566303428087868883684779915032481332160813142598842402314687998803813463436
12.3125,0.4952070723386073663593913743586532545438080954853979733817703141768880311545418851516769804435516378369172221230405524664702528064989396938541840911649,0.004792927661392633640608625641346745456191904514602026618229685823111968845458114848323019556448362163082777876959447533529747193501060306145815908835066
12.328125,0.495216525275617686264703884101748211397800126291286344193833376222123028317734946562184592730232246333643225248805193191548657280458090592760705143297,0.004783474724382313735296115898251788602199873708713655806166623777876971682265053437815407269767753666356774751194806808451342719541909407239294856703034
12.34375,0.4952259469671240595362622632447104351314249758118797309504162626804392746634607819170073920439340470729118486903367501046441307563809209057625216289055,0.004774053032875940463737736755289564868575024188120269049583737319560725336539218082992607956065952927088151309663249895355869243619079094237478371094543
12.359375,0.4952353375583115569238742307514303617308013520769901015920078206709807842197594505472721374363829516723238408309484150808013742603810939173757094755971,0.004764662441688443076125769248569638269198647923009898407992179329019215780240549452727862563617048327676159169051584919198625739618906082624290524402857
12.375,0.4952446971934952591330576922296199283418568465206272556386529533842953868152124521631952421586783260103673541998110526541702028953423299824073699976407,0.004755302806504740866942307770380071658143153479372744361347046615704613184787547836804757841321673989632645800188947345829797104657670017592630002359275
12.390625,0.4952540260161266420554018874833080970346890270079511803759622343011189574294358213458886670616861675208022888008715896773250929584585404380594844713774,0.004745973983873357944598112516691902965310972992048819624037765698881042570564178654111332938313832479197711199128410322674907041541459561940515528622554
12.40625,0.4952633241687999065412568861279010256956680919588915355377192353444288514194705650538337150550930497761544144505229681481501241873386726061915201145488,0.004736675831200093458743113872098974304331908041108464462280764655571148580529434946166284944906950223845585549477031851849875812661327393808479885451182
